Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr.1, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name,FLAG
-0.23675914466599282,-0.07280596707752847,-0.32358710081255226,-0.15310825266835965,-0.1548710541874657,-0.019299584399480953,-0.08493112683494862,-0.09795099442866505,-0.13453041172348001,-0.039234579840297726,-0.032947679825302,-0.03463202114446468,-0.04746163688296264,-0.1872091561873755,-0.013525594352095785,-0.014978491755865487,-0.01665664799114053,-0.19548581022809763,-0.028358346551383938,-0.03167718298912652,-0.014978510779808272,-0.005674081478268759,-0.07283959457126099,-0.011770754269328781,-0.01124388214507903,-0.01732329017066747,-0.05125758936169733,-0.06330952072141659,-0.050101897537643374,-0.1503065255866984,0.0,0.0,0.0,0.0,-0.027401692214969214,-0.011375346143991124,-0.01942502470804794,-0.01066510647734252,-0.010573236234220688,-0.010223083841798817,0.0,0.0,0.0,-0.19643809045360097,-0.15110408093934363,0
-0.20297955331729348,1.4342734568470605,0.2307302496138723,-0.14386351946010595,-0.16656337091031984,-0.026369800312643746,-0.0882800220423705,-0.08657904471507687,-0.13453041172348001,-0.03883742084371468,-0.03199622078151925,-0.020202281454622585,-0.04279262861525924,-0.09333729696773195,-0.013525594352095785,-0.014978491755865487,-0.01665664799114053,-0.1991831181406717,-0.027919914022386687,-0.03179545452325416,-0.014978510779808272,-0.006499800940687021,-0.0751740844335516,-0.011770754763513578,-0.01124388214507903,-0.01732329017066747,-0.05125758936169733,-0.07607755485166211,-0.050101897537643374,-0.2106954583171099,0.0,0.0,0.0,0.0,-0.027525483819507802,-0.011375346439883763,-0.01942503686938011,-0.01066510647734252,-0.010573236234220688,-0.010223083841798817,0.0,0.0,0.0,-0.19643809045360097,-0.21354173883840646,0
-0.23251720582101376,-0.3440365988981596,-0.6739110459643626,-0.1465048718053213,-0.16975218456200733,-0.026369800312643746,-0.0882800220423705,-0.07899774490601809,-0.13299625799096515,-0.03983287857417124,-0.03415221877605385,-0.031910550594350925,-0.047031505578912385,-0.1798909433601848,-0.013525594352095785,-0.014978491755865487,-0.01665664799114053,-0.20288042605324574,-0.028333932247883477,-0.03193302342176646,-0.014978510779808272,-0.006094526268790355,-0.07750857429584221,-0.011770754763513578,-0.01124388214507903,-0.01732329017066747,-0.05125758936169733,-0.08884558898190763,-0.050101897537643374,-0.27108439104752136,0.0,0.0,0.0,0.0,-0.027525483819507802,-0.011375346439883763,-0.01942503686938011,-0.01066510647734252,-0.010573236234220688,-0.010223083841798817,0.0,0.0,0.0,-0.19643809045360097,-0.2759793967374693,0
-0.12145604198637416,-0.04664410315857258,2.088584704668887,-0.14254284328749828,-0.04007376272671596,-0.026369800312643746,-0.09832670766463612,-0.09036969461960627,-0.13448881774748406,-0.040178718862292274,-0.03479170796463436,-0.033910534159972576,-0.04715992659981664,-0.18192823342814854,-0.013525594352095785,-0.014978491755865487,-0.01665664799114053,-0.11044772823889429,-0.028330158237129435,-0.03183849521128029,-0.014978510779808272,-0.005958091272461133,-0.040156736499192526,-0.01177048050447941,-0.011243793612100775,-0.01732329017066747,-0.041329899204081436,0.026066718190302093,-0.050101897537643374,0.6347495999086509,0.0,0.0,0.0,0.0,-0.027525483819507802,-0.011375197679249346,-0.01942413697512009,-0.010565916306296956,-0.01057314766480226,-0.010222907159271967,0.0,0.0,0.0,-0.041550882044508165,0.6605854717484732,0
-0.23675914466599282,0.23114919949292856,0.026151903448860425,-0.15310825266835965,-0.15593399207136152,-0.019299584399480953,-0.08158223162752674,-0.09795099442866505,-0.13453041172348001,-0.03934922710282139,-0.03322575474370355,-0.03463202114446468,-0.04746163688296264,-0.1872091561873755,-0.013525594352095785,-0.014978491755865487,-0.01665664799114053,-0.19622527181061244,-0.028358346551383938,-0.03173017760330865,-0.014978510779808272,-0.005753697267744007,-0.0705051047089704,-0.011770754287124248,-0.01124388214507903,-0.01732329017066747,-0.05125758936169733,-0.05054148659117106,-0.050101897537643374,-0.08991759285628693,0.0,0.0,0.0,0.0,-0.027468508671623114,-0.011375346241536249,-0.019425029053774075,-0.01066510647734252,-0.010573236234220688,-0.010223083841798817,0.0,0.0,0.0,-0.19643809045360097,-0.08866642304028079,0
-0.23675914466599282,-0.34682249534250464,-0.6760237264855966,-0.15178757649575197,-0.17294099821369482,-0.026369800312643746,-0.09832670766463612,-0.09416034452413566,-0.11919194270579651,-0.03983295544899105,-0.03317764661742382,0.0014260224742910412,-0.046707702107717596,-0.16630406398088132,-0.013525594352095785,-0.014978491755865487,-0.01665664799114053,-0.20805665713084942,-0.028344398247851035,-0.031943323096213984,-0.014978510779808272,-0.006094530332337159,-0.07750857429584221,-0.011770754763513578,-0.01124388214507903,-0.01732329017066747,-0.05125758936169733,-0.08884558898190763,-0.050101897537643374,-0.27108439104752136,0.0,0.0,0.0,0.0,-0.027525483819507802,-0.011375346439883763,-0.01942503686938011,-0.01066510647734252,-0.010573236234220688,-0.010223083841798817,0.0,0.0,0.0,-0.19643809045360097,-0.2759793967374693,0
-0.15310163184239972,2.2931969590119534,0.3463831496874981,-0.044812806514530824,-0.17081512244590316,-0.026369800312643746,-0.09162891724979237,-0.0714164450969593,-0.13453041172348001,-0.037911008078920845,-0.030866381235522256,-0.03463202114446468,-0.04293598263577266,-0.18402907443431502,-0.013525594352095785,-0.014978491755865487,-0.01665664799114053,-0.14668134578212005,-0.02818435767030078,-0.03186094492156721,-0.014978510779808272,-0.0062073223365013055,-0.05182918581064555,-0.011770608613301385,-0.01124388214507903,-0.01732329017066747,-0.05125758936169733,0.013298684060056565,-0.050101897537643374,0.3931938689870049,0.0,0.0,0.0,0.0,-0.027525483819507802,-0.011375286935629995,-0.01942438294344388,-0.01066510647734252,-0.010573236234220688,-0.010223083841798817,0.0,0.0,0.0,-0.19643809045360097,0.4108348401522219,0
-0.23675914466599282,-0.34682249534250464,-0.6759053695538851,-0.15178757649575197,-0.17294099821369482,-0.026369800312643746,-0.09832670766463612,-0.09416034452413566,-0.13285005620856397,-0.04017515225502719,-0.03472065310964859,-0.030689895624768117,-0.047379211293013715,-0.1849236606582735,-0.013525594352095785,-0.014978491755865487,-0.01665664799114053,-0.20805665713084942,-0.028356821622415408,-0.031955545828012334,-0.014978510779808272,-0.006094530332337159,-0.07750857429584221,-0.011770754763513578,-0.01124388214507903,-0.01732329017066747,-0.05125758936169733,-0.08884558898190763,-0.050101897537643374,-0.27108439104752136,0.0,0.0,0.0,0.0,-0.027525483819507802,-0.011375346439883763,-0.01942503686938011,-0.01066510647734252,-0.010573236234220688,-0.010223083841798817,0.0,0.0,0.0,-0.19643809045360097,-0.2759793967374693,0
-0.22953472347312853,4.531872719429393,0.37190582176805365,-0.14782554797792896,-0.17081512244590316,-0.026369800312643746,-0.09162891724979237,-0.08657904471507687,-0.13453041172348001,-0.04003758422685342,-0.034386239150542036,-0.020202281454622585,-0.04710265670814558,-0.1784045131424633,-0.013525594352095785,-0.014978491755865487,-0.01665664799114053,-0.20435934921827537,-0.028334848005742944,-0.03194459124836692,-0.014978510779808272,-0.006110551489150029,-0.07750857429584221,-0.011770754763513578,-0.01124388214507903,-0.01732329017066747,-0.05125758936169733,-0.08884558898190763,-0.050101897537643374,-0.27108439104752136,0.0,0.0,0.0,0.0,-0.027525483819507802,-0.011375346439883763,-0.01942503686938011,-0.01066510647734252,-0.010573236234220688,-0.010223083841798817,0.0,0.0,0.0,-0.19643809045360097,-0.2759793967374693,0
0.443992451238808,-0.06108700486498652,2.2821171780560734,-0.0751883584845072,-0.15912280572304902,-0.026369800312643746,-0.07823333642010487,0.030931102325334286,-0.13450037299339737,0.04434504911779625,0.023317603289841508,-0.03463202114446468,0.02796593390353701,-0.007125427713347206,-0.013525594352095785,-0.014978491755865487,-0.01665664799114053,-0.15555488477229779,-0.021269170127507835,-0.025499598614103797,-0.014978510779808272,-0.0068715928622111655,0.03454693909410683,-0.011616535130276972,-0.009875836012443994,-0.01732329017066747,0.06787469252969337,0.243123298404476,-0.050101897537643374,1.1178610617519429,0.0,0.0,0.0,0.0,-0.027525483819507802,-0.01134332004451408,-0.01919502644201614,-0.01066510647734252,-0.009483832387542175,-0.01004107268443019,0.0,0.0,0.0,1.5073212020464197,1.1600867349409758,0
